Target,FeatureSet,Model,n_feat,R2_5fold,RMSE_5fold,LOO_R2,LOO_RMSE,LOBO_R2,LOBO_RMSE,BIC,HPO
HV,S3,LinearRegression,11,-0.1716929703835413,32.288645435138946,0.229061651,29.3201882974854,-1.051351203216019,47.82741851977025,689.6,none
HV,S3,MLP,11,-0.3353651875097642,36.06798102426476,-0.1165658396929767,35.2857293542051,-2.275473612015805,60.435759289391946,,none
HV,S3,NNR,11,0.3641580032094064,24.059973032177695,0.363145235,26.64876773323675,-0.8288191214217304,45.15879108548887,,optuna-nested-50
HV,S3,PCA_OLS,11,-0.4957537458080984,36.84692700122656,-0.0699078668266008,34.54061935109337,-0.8802918762327907,45.78988629712155,697.7,none
HV,S3,RandomForest,11,-0.1505170687313764,32.42455602236691,0.269046968,28.549707699029074,-0.9485853683547903,46.61402973366263,,optuna-nested-50
HV,S3,Ridge,11,-0.0706168309409387,31.134380191288148,0.2580532418516145,28.763604002452237,-0.7553372065942197,44.24225040208349,686.0,optuna-nested-50
HV,S3,SVR,11,-2.204814791450839,49.22914049468193,-0.087844903,34.82895312810881,-0.9730236829653334,46.90542543714193,,optuna-nested-50
HV,S3,Stacking,11,-0.3099378244852979,36.05640659360237,-0.1646456752812704,36.03743229260073,-0.6858882877612513,43.35820825720446,,none
HV,S3,XGBoost,11,-0.180216413894817,32.673340685680905,0.36687284,26.57066369325388,-1.002389715197551,47.253200964099385,,optuna-nested-50
HV,S4,BayesianRidge,24,-0.2219563583849738,33.95190385931345,0.224990042,29.397511687215978,-0.8320085393769545,45.1981518718514,,optuna-nested-50
HV,S4,CatBoost,24,-0.0240528731651455,30.510665054502393,0.409827417179527,25.65348933134289,-1.220234880177784,49.75725243457921,,optuna-nested-50
HV,S4,DecisionTree,24,-0.2390028855237712,34.54372257248437,0.033914045,32.821982862100214,-1.203685643085639,49.57146471163242,,optuna-nested-50
HV,S4,Dummy,24,-0.2065014793714818,34.3005341026767,-0.0216209966470111,33.752180532152686,-0.1974348734666409,36.541206396416506,,none
HV,S4,ElasticNet,24,-0.2484758310696429,34.71466674832774,0.1001565480056776,31.67673494299806,-0.3449384871835372,38.726490436124415,763.2,optuna-nested-50
HV,S4,ExtraTrees,24,-0.1331202484251419,32.29139838869491,0.2982218698070621,27.974146520745826,-1.082743614052312,48.191987333929696,,optuna-nested-50
HV,S4,GPR,24,-0.0317153716973874,31.896994240582174,0.198648728,29.89292383491451,-0.9236257669977834,46.31452594674207,,optuna-nested-50
HV,S4,GradientBoosting,24,-0.2786296656188131,33.42011333886428,0.4205712491206113,25.41891159436402,-1.136384299270957,48.80863015328923,,optuna-nested-50
HV,S4,KernelRidge,24,0.2143850421249244,27.29516226039661,0.3992006150965318,25.883420622019024,-1.0091743664422808,47.33318673759089,,optuna-nested-50
HV,S4,Lasso,24,-0.1937153087192378,33.92410705807372,0.1083583017200368,31.532043386692454,-0.5514509019496439,41.59354612099076,762.4,optuna-nested-50
HV,S4,LightGBM,24,0.0371017868068408,29.511172550195216,0.4319722967912994,25.167593390614712,-1.0083013336322169,47.32290193710543,,optuna-nested-50
HV,S4,LinearRegression,24,-0.364253812561734,35.41627789738568,0.176450818,30.30412163056372,-1.2406242395255571,49.98520127786298,754.9,none
HV,S4,MLP,24,-0.4669370270376623,38.083218450136975,-0.0072886088812287,33.514588516519154,-0.7871675253257913,44.641580535565105,,none
HV,S4,NNR,24,-0.1329582104503263,32.95110119532701,0.193611835,29.986722650199706,-1.3927513232551405,51.65420868936301,,optuna-nested-50
HV,S4,PCA_OLS,24,-0.3165979737245438,35.31137939110213,-0.032005201275602,33.92328283714297,-0.8937522368079842,45.953491017836576,694.3,none
HV,S4,RandomForest,24,-0.2014161931272684,33.002865818070774,0.280148799,28.332069414358,-1.039252086157504,47.68616398331864,,optuna-nested-50
HV,S4,Ridge,24,-0.1335097435938088,32.15461361416198,0.2313640983260818,29.276372422483522,-0.9217083632659342,46.29143783195638,748.4,optuna-nested-50
HV,S4,SVR,24,-0.0995570432211305,31.87950376274872,-0.163221002,36.015383838021215,-1.5428662987583124,53.24988734021634,,optuna-nested-50
HV,S4,Stacking,24,-0.3990516389226231,37.091645366893744,-0.2335131481974237,37.08760781178422,-0.8742454265989483,45.71620380589689,,none
HV,S4,XGBoost,24,-0.1397143117596495,31.75792773641694,0.283691683,28.262262589891844,-1.2565983315218414,50.16306468516307,,optuna-nested-50
